"time","speaker","text","notes"
"","B","No it was already built.  A Mr. McKearn built this house.  He worked for the gravel company, I think, on McCann's Island down there.  He worked for them and they were very good Methodists and .. but we don't see them of course.  I don't know where they moved too.  We extended here when my mother wasn't able to look after herself.  We put an extension on the back of the house so that's sort of improved the value of this house now I suppose. ",""
"19.09","A","And this is a brick house isn't it? ",""
"","B","No this is a fibro home. ",""
"","A","Is it, oh it's hard to tell when you're inside.  So it&apos;s fibro and it&apos;s how many bedrooms? ",""
"","B","Yes, it is fibro.  Well with the extension on - you could have five bedrooms because it's extended out there and that's like a little tele room out there, so it could have five bedrooms.  So, its - with maintenance - it's, you know, quite good.  It stands up.  But my husband was a very good ... he loved looking at 'House and Gardens' and &apos;Home Beautifuls&apos; and &apos;I think I can put that into the house' and out something go or a wall or a window come down and he was very good in that regard.  But he was with the Airforce out at Bringelly Road and he was with Bomb Disposals. ",""
"","A","Exciting work! ",""
"","B","Well, when you look back you sort of think 'Oh dear!'.  He was sent to the island of Naru where he had to diffuse Japanese bombs.  That was quite late after the War and he got the MBE for that, so that was quite a nice pat on the back for him, we were all very happy about that. ",""
"","A","It's nice to get recognition isn't it? ",""
"","B","Yes.  Well it was lovely.  Really lovely.  But he died nearly eight years ago now, with cancer.  So that's one of those things.  But you soldier on.  My son was 18 then.  He'd just finished his HSC, so it was 'Right-oh!  What do you do?'  So he went into languages to Sydney University, and then after a year and a term he thought he'd like to give that up, which he did and went into nursing.   ",""
"","A","Oh, really. ",""
"","B","Yes.  So he's through nursing.  He's three years through and he&apos;s now doing his maternity at Nepean Hospital.  He got in there and ... waiting for his new arrival Thursday week.  Yes, so ... ",""
"","A","His first? ",""
"","B","Yes.  Their first.  So that will be lovely.  So I said at the school, you know, 'You mightn't see me for a few days!'  But, no.  Everywhere - the two places I've lived - it&apos;s all been very, very pleasant and happy.  We get on well with the neighbours.  I've got a very good neighbour relationship here.  This neighbour that walked off the verandah when you came brought me beautiful peaches in from one of their friends who has an orchard out here.  They'll bring in grapes and they grow their own vegetables in their background.  Emily's Yugoslav and Vitto's Italian, and I think they could live off their bit of land in there for ages.  They just re-cycle things and she'll take a mug of hot water down the back and put in mint leaves.  Well that's mint tea she'll say, and she's just very, very good.  She&apos;s a wonderful neighbour.   6 ",""
"22.21","A","That's important to have good neighbours. ",""
"","B","Yes well you learn such a lot from them really.  You sort of think, oh dear, if I had the time to have a vegetable patch and this sort of thing. But that will be my Christmas present. He'll bring me in tomatoes and grapes, and sort of carrots and onions, whatever they've grown. ",""
"22.41","A","Have they lived there very long? ",""
"","B","They've been there before George came here, yes.  So they've been there a long while. ",""
"","A","So they probably came just after the War. ",""
"","B","Yes.  So Vitto was interned.  And George used to say to him &quot;Oh, you foreigner.  You were against us weren't you!'  (Laughs). ",""
"","A","He wasn't interned here was he? ",""
"","B","No, he was overseas I think, yes he was overseas then, Vitto.  But, oh no they're just tops. They're wonderful. ",""
"23.15","A","And did you have much to do with other Europeans who came out here after the War?  Did you notice them coming into the area?  Did you notice them coming into the area? ",""
"","B","Yes.  I think really I notice it more now with the new influx of Indian people, Vietnamese.  There seem to be far more that came in those early days after the War.  I don't think we were bigger enough, probably, in other areas.  It suited them, perhaps, but they have just swarmed out this way.  Whether it’s, you know, the living conditions or what I don't know.  But they seem to be ... I've know with the school, I've noticed .. oh, we&apos;ve got a terrific lot of Indian children and we got a little Vietnamese girl the other day and, I mean, she can't speak very much English at all.  And she's sort of 'You&apos;re welcome, you&apos;re welcome!&apos; and that&apos;s what we get.  But she'll learn, because they do learn very quickly.  But her older sisters and mother have to go to some other area to really learn to speak English first.  But there are nine of them living in that house, in their sister's home, and she's been out here ten years.  No, I think we were fascinated with them in the early stages, but as I say, there didn't seem to be many out this way. ",""
"24.55","A","And what about finances, when you lived at home, who managed the household finances? ",""
"","B","Oh, no ... well my father would, you know, he'd give mother the money and she had to sort of live on that but he'd pay all the bills. ",""
"","A","Right. He'd give her housekeeping money? ",""
"","B","Housekeeping money and he'd pay all the bills, mainly by cheque, because you had a form of receipt then, so he used to work on it this way. But no he was always very pleased ... he'd always pay his bills.  He hated owing anybody anything so they were paid promptly.  There was none of that time payment or anything like that. ",""
"25.45","A","What about when you were married, did you handle the accounts? ",""
"","B","Well I mainly handles a lot of the accounts because George would go away on these inspections overseas - disposals inspections and so forth - so he said 'Well you'll just to handle all that, because if not here ...'.  He'd go for perhaps a month, six weeks at a time sometimes.  They were only rare ones but you know, things would come in.  But after Rod started school at five, I started work in the schools.  I went for the position down at St. Stephen's Church but they wanted shorthand and I didn't have it, and there was the Principal, Mr. Hepworth down at Penrith South School, he was interviewing also and he said 'Have you tried the school jobs?'  and I said 'No' and he said &apos;Oh I&apos;ll ring you up about ten in the morning!&apos;.  So he rang and said 7 'If you can get to Parramatta and do a typing test, you might be in somewhere.'  So I was told there and then 'Would you like to go to Nepean High School?'  So I started there on the Monday.  Very different from now and so I started there and was over there from the July until the following November twelve months, and Mr. Dillon, the Principal, he called me in and said 'Oh we can no longer have you because our numbers have decreased and we can't carry an extra ancillary staff.  I said &quot;Oh well, I've enjoyed it' and he said &apos;Don&apos;t worry we&apos;ve got a job for you with Kingswood'.  So these positions are like gold really.  But people I don't think realise just how busy they are.  They're very busy.  So I've been at Kingswood ever since, which has been most interesting. ",""
"27.45","A","And you've seen a lot of change in the school system too? ",""
"","B","In the school system, yes.  It's changed greatly.  Yes.  I don't know if it&apos;s for the better.  I suppose it is to the academics, but the little things you know just seem to be by-passed.  The manners, you know.  Manners - that's one thing that these overseas children ..they are well mannered.  They're very well mannered.  You get all the dirty words and all this sort of thing.  I don't get it much around the office, but you'll get the kids who say nothing.  They all say words like this at home.  And they just come in and impart it to the good children at school. ",""
"","A","It's a shame. ",""
"","B","It is a shame.  Of course you get the band of nice children too. ",""
"28.48","A","And so when you were growing up, when you were older, say when you were working, what did you do for recreation then? ",""
"","B","Oh, well the tennis gave way to having a child and putting what I could into him.  Taking him very regularly for swimming and this sort of thing early in the mornings, and getting him into that.  My husband was involved in Scouting so Rod automatically went into the Scouts, so it's like that.  I got their uniforms ready and their tea and they'd go off.  So I didn't have any actual entertainment that way, sort of, I was in the Church choir.  But I found that running the home and going to work was quite sufficient.  I just didn't have time for running in to this club and that club and that sort of thing.  And we didn't really have the money for that.  We still had to pay the house off.  And I hate owing things.  I suppose that's a hand-me-down from the family, but ... so when I started work I matched George on what he was paying off for the house.  So we got it paid off so much quicker then, and you know, we only had a Volkswagen and that fitted five of us in.  So that was a bit of a squeeze, so I said 'No, we don't buy a car until we've got the money to actually pay for it.'  I said we&apos;d just put up or walk.  Walk somewhere or we just don't go anywhere.  So we got right for that and were able to pay for a car, this is how you can, you know, strive and you do succeed. ",""
"30.45","A","I think it's different to these days isn't it with the instant plastic money and credit accounts? ",""
"","B","Yes. That's right.  And I think the television and media just ruin the place really, 'cause they pressure people into doing a lot of things.  You've got to be strong against the media. ",""
"","A","That's right. END SIDE A SIDE B ",""
"1.49","A","How did the daily routine in your life compare with your mother's daily routine? ",""
"","B","Yes.  It was totally different because with the practice on the premises you never knew when the door was going to ring or the telephone go.  You'd be dragged out anytime of the night or day for calls, which my sister and I usually drove my father to - these calls - you know, to just accompany.  Or Mum would go too, and to her point of view - well to all of us - it was like an outing.  You'd regard it as an outing - a drive.  Come for a drive out to Mulgoa or somewhere.  But she worked very, very hard.  She did have a maid in the earlier years when we were little, but the latter years, to save money of course, that was bypassed.  And many a time she'd be 8 round in the surgery cleaning it up for the next day after eleven o'clock at night.  And during the war, of course, it seemed to be very, very busy and she'd be cooking bacon and eggs for Dad at these unGodly hours of the night and he was a light diabetic so of course she had to watch him too.  But home life here, really totally different, because comparing my father with George, my husband, Dad wasn't really a gardening man.  He loved to tinker with car and so forth, but he sort of I think valued his hands, so of course ... but George was the real 'into-it' home-maker.  But he was a very strict man, I suppose being in the Airforce and the forces - they are all down to earth and everybody was sort of ... we weren't regimented, but ... (laughs)  but, no we'd get up and we'd be gone by seven-thirty in the morning, take him up to the camp every day and picked him up, or he'd take the car sometimes, but no it seemed to be a different type of life but we loved our home so we weren't really wanting to go further afield.  He did like to ... we went to some ... a couple of overseas trips.  Not big ones, but we saved up for those.  He preferred to go for those rather than just every holiday you just went for a fortnight's holiday somewhere.  He felt you gained more education-wise going to another country to see how they lived.  But they were two totally different ways of life from a practice to a normal home. ",""
"4.43","A","Did your mother make clothes or ...? ",""
"","B","When we were little she used to sew, but she used to, you know, you'd have full skirts so she'd pull those all apart and they might be a tea-towel, you see!  But they didn't have much money so she really looked after her clothing exceptionally well.  Oh, no ... ",""
"","A","And did she make jams and that sort of thing? ",""
"","B","Oh, cakes, yes.  Cakes, jams and all those sorts of things.  And I love making marmalade jam.  I like all those old-fashioned type of things. ",""
"","A","You cook too, do you? ",""
"","B","Yes.  I cook too.  Yes.  I like all that. ",""
"5.26","A","And did you sew also for your family? ",""
"","B","I'm not as good a sewer as my sister.  She can fun up anything.  She's very good.  She had four daughters and of course she can turn her hand to anything and she makes lampshades and all this sort of thing.  But, no, I think I haven't had time to do that.  I'd much rather get out and mow the grass and (laughs) do the garden and things like that.  But I can put a dress together and I can sew if I have to, yes.  And this is where, when I do retire, you have to look ahead - 'What am I going to do?'  - which I&apos;m sure there’s plenty to occupy my time when I retire. ",""
"6.12","A","And do you belong to any community groups? ",""
"","B","Yes.  I belong to the Nepean Historical Society and the Nepean Choral Society for singing and I go regularly to Church every Sunday evening.  They're about my three main things that I feel that I can fit it.  Because our school - the Principal before this one wasn't very pleasant - and so our school seemed to go down and down.  And so anyhow I joined the P &amp; C out there and Mr. Coss, the Director, said 'Goodness, you've come to the P &amp; C&apos; and I thought &apos;My goodness'.  Well, I think I'd be about the only clerical that perhaps would, but I&apos;ve sort of tried to help as much with the school.  Now I'm involved with the Centenary book out at the school, and the Centenary which comes - the school's a hundred next May.  So we're really working towards that and that does involve you.  You seem to just somehow get involved with things.  But this is one way of communicating with the outside world.   ",""
"","A","And did you belong to any of these groups before you were married? ",""
"","B","Yes.  We belonged to the CWA Younger Set.  We were the Younger Set group, and oh, yes we did lots of fund-raising things and we'd go and do some older people's gardens and there&apos;d be the parades down when the electric trains came to Penrith.  They had a big parade down Penrith and of course here we all were up on the back of a truck!  And one year another lass 9 was the front of the cow and I was the back, you know, and we walked down High Street. (Laughs).  And then we'd go to the ball at night.  We had lovely balls and they finally ended up down at the Log Cabin Hotel, the balls, and they were good.  The Dungowan Theatre which was in Station Street, they had nice balls too.  You know, it was quite a big barn of a place, but ... then you'd go to Lower Castlereagh - you'd go to dances down there.  But the CWA Hall in Station Street was a funny little tiny weeny little hall and we'd have local dances in there. We'd all sit round, you know, 'I wonder whose asking me to dance?&apos;  (Laughs).  And somebody thumping on the piano, but you wish some of those times would come back and the children might be more occupied.  But those sorts of things... and Red Cross.  Not that I was in Red Cross very, very much.  But I went to some of the evening classes.  They started those at Penrith High.so we went up and we learned cake-decorating, hat-making, glove-making.  They were about the three things we got ourselves involved in up at Penrith High. ",""
"","A","Glove-making? ",""
"","B","Glove-making!  (Laughs) But cake decorating, that has been ... I've been really lucky with that.  I've done wedding cakes and that one, you know, sort of took my fancy.  So, you know, any of these things they do occupy your mind.  But being with the school I got involved and I had to do the First Aid, so every three years I updated my First Aid and I do the First Aid out at the school, just in case something ... ",""
"9.47","A","You're quite busy now aren't you? ",""
"","B","Well, you sort of pick ... yes I like to ...I feel you want to put as many strings to your bow as you can through your life, and it's such a waste, you know, if you don't do as much as you can and fill up your time.   ",""
"10.05","A","What about roads and transport.  You said they were all dirt roads when you were young.  How did you get around in streets - did you walk? ",""
"","B","Walk or ride a bike.  We had a bike between us, my sister and myself.  I was more the tomboy type so I seemed to ride the bike more than she did.  But then my parents had a car, but of course - we were taught to drive - but that was a no-no.  You couldn't really take the car anywhere because that was for the practice.  And that was it!  Later on I bought a car for three hundred pounds.  I had five hundred pounds left in the bank.   ",""
"10.44","A","What sort of car was that? ",""
"","B","That was a little Ford Prefect - tiny little Ford Prefect - but it took us miles you know.  Yes. ",""
"","A","And what about your son.  When he was growing up, what did he do for recreation? ",""
"","B","Well, I think I swam him so much that he didn't have much more ... and he learned tennis.  I took him down to tennis lessons, and he loved running.  He was a very good long-distance runner and loved going out on, you know, all the runs.  And we'd follow him around on quite a lot of those.  We'd go to Bathurst and all around where the fun-runs were on.  He went to Penrith High.  The twins went to Penrith High and so Rod went up there and went right through until leaving school - Year 12 - and so I felt sending him to a private school - all that travelling - that we'd have been better if we'd been sent to MLC Burwood than going right into Sydney.  I felt, 'Oh well is all that travelling worth it?'  He could just walk to Penrith High and he was quite a good student, so had he been not so good I think we'd have considered another school and given him more a one to one opportunity.  But he seemed to cope and has coped right through, so I think he'll be all right, you know. ",""
"12.20","A","And what about the twins.  How did you find taking on a grown-up family?  That must have been a challenge for you? ",""
"","B","Well, I counted to ten many times.  (Laughs)  Yes.  Had to do that.  It was strange for both sides.  Some things I feel now I might have been a bit hard.  But George said, when I first came, he said 'We will not go against each other's decisions&apos;   &apos;If I make a decision and you 10 think it's wrong, we won't argue about it&apos;.  So we got on very well, and I had no trouble with my son at all.  Nothing.  I've had not an ounce of trouble right through his life.  Because we never argued in front of him.  Sort of, he might say 'Well black's black &apos; and I&apos;ll say &apos;No, it&apos;s white' - no - we both agreed it was black, you see.  So we just didn't argue on anything and he's grown up through that.  There was no fighting, nothing going on in the home situation, so I think ... ",""
"","A","A stable background! ",""
"","B","Quite stable, very stable.  But of course George was ... if he said 'No' it meant no and that was it!  You didn't come back for another 'Please?&apos;  ",""
"","A","No. ",""
"","B","No.  Yes, so he knew that was the finish. ",""
"13.45","A","And did you have any animals? ",""
"","B","Oh, yes, I've got chooks. ",""
"","A","Have you, still?  Really. ",""
"","B","Oh, yes.  Emily and I both have chooks and I find that's wonderful because people don't have poultry in their backyards now, and if I take people half a dozen, a dozen eggs, they nearly flip over because they're so different from the egg of today which runs all over the pan they tell me.  No ... cat, birds, fish - goldfish - dog.  We've got a lovely Golden Retriever.  And ... so I'm a real animal lover, yes.  And love ... we've got a pair of blackbirds, they come into the trees - and they're beautiful, the English blackbirds.  But I've got a lot of other birds that are around.  I think it's because George loved trees and being a fibro home perhaps it was ... it cools down quickly but it does get very hot on a hot summer day.  So western side he made sure there were enough trees there to give us shade on it.   ",""
"","A","The birds are attracted by the trees. ",""
"","B","And so the birds are attracted by the trees, yes. ",""
"14.59","A","So looking back on and reflecting on the days before - in the late '40s really and before then - and looking at the place now or really as it was in the late '50s and '60s, what do you think about the changes that have taken place?  How have you felt with all the population explosion that took place ...? ",""
"","B","Yes, it's ... well it's too rapid now.  Things are changing too quickly, but I feel with the town itself better planning could have been done.  It’s a shemozzle!  (Laughs)  Now! ",""
"","A","Right in the heart of the town? ",""
"","B","Oh yes.  It's just .. it's a mess.  I don&apos;t know how they&apos;re going to get out of it.  But it was, you know, it was a comfortable town and you could just get in your car and just drive wherever you like.  Now you have to think 'How am I going to get from A to B?&quot; without sort of coming across a stop sign or a 'you can't go down there&apos; or a one-way.  It&apos;s just out of control at the moment.  I feel that the power that be above in the Council and so forth just have not planned the town properly.  We had the older cars, I suppose, the horses and sulkies and you'd have the rails, you know, the hitching sort of posts down at Penrith and the horses would be tied up to that, but I suppose it was all slower then.  But it's much faster now. ",""
"16.58","A","That's a lot of traffic here isn't there? ",""
"","B","Oh yes there's a lot of traffic out the front here. ",""
"","A","And that's changed I suppose. What was it like there? ",""
"","B","11 Well I used to use typing over in a funny little house over the road there, well before all this was here, and you'd slither and slide in wet weather up the mud up that road.  It was terrible.  But, I don't know how they’re going to overcome it now. ",""
"17.32","A","And what else did you like about the old days which you don't like so much now?  Or are their things which perhaps are better? ",""
"","B","I suppose it's the - you don't have as many, when you were in the smaller town you know everybody.  But now it's getting to the stage where you can go down the town, you just don't know anybody.  You could go to the pictures on a Saturday night and you knew everybody in the pictures and it would be a real gossip, you know, 'Look who’s with that one', you know, (laughs) and this type of thing.  But that's going from Penrith completely, it's going from the area, and it's a shame the children sort of can't grow up in that calmer atmosphere.  It would be much better for them really, yes. ",""
"18.40","A","And do you feel that sense of space you had around you as a young person here - do you feel that that's gone now with the build up of houses? ",""
"","B","Yes.  It's disappearing.  Yes.  It's going.  Because it used to, you know, you could walk ... I know my sister and I, we lost our cat - somebody stole him and he was a Persian cat and cut all his fur off - and we were told this man lived right out here, out at Penrith South there.  Well, I mean we walked and we hid behind bushes and we followed this man!  I mean, we'd probably be murdered now!  But we got right out there and walked up to this man's home who we knew and he said 'What are you girls doing out here?'   So he hitched up the horses and sulky and brought us back home again.  Because we were looking for our cat, weren't we.   ",""
"","A","And that was South Penrith - it's not far from here now - and it's all built up. ",""
"","B","Yes.  It's all built up. And it was, you know, it was miles out really.  I could show you the trees.  You know right out there there are still sort of these trees of his, but no home.  But it was just all paddock.  Nothing.  It was lovely.  And they've got that new complex out there - that Glenmore complex.  The other day I said 'Well there seem to be only three outlets from there, if they had a boomer fire in amongst all that, how are all these people going to get out I don't know.'  But, you know, it is - it&apos;s just growing and growing. ",""
"20.27","A","So when you were a child did you walk around the streets a lot?  You were allowed to ...? ",""
"","B","Yes. you'd go over to the shops, you'd walk to school, you&apos;d walk home.  There was not a fear.  There was nothing at all.  Everybody knew you and you just didn't worry about that. ",""
"","A","A different feeling altogether! ",""
"","B","Oh a totally different feeling, yes.   I mean these people next door, they wouldn't even let their little girl walk round to the shop round the corner here.   ",""
"","A","That's more recently? ",""
"","B","That's now, yes.  I mean you couldn't.  You&apos;re too frightened to. ",""
"","A","And you have to lock up. ",""
